STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,UR20,UACE20,UATYPE20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20
"42","101","017500","3000","421010175003000",Block 3000,G5040,R,,,S,10286,0,"+39.9929222","-075.1403573"
"42","101","017601","1024","421010176011024",Block 1024,G5040,R,,,S,6720,0,"+39.9942118","-075.1380655"
"42","101","016400","1011","421010164001011",Block 1011,G5040,R,,,S,6861,0,"+39.9897194","-075.1404665"
"42","101","016400","2007","421010164002007",Block 2007,G5040,R,,,S,3396,0,"+39.9869214","-075.1396598"
"42","101","001800","1009","421010018001009",Block 1009,G5040,R,,,S,3655,0,"+39.9404311","-075.1589570"
"42","101","002400","3021","421010024003021",Block 3021,G5040,R,,,S,4884,0,"+39.9371145","-075.1590590"
"42","101","028100","2001","421010281002001",Block 2001,G5040,R,,,S,4355,0,"+40.0306170","-075.1486705"
"42","101","028000","2005","421010280002005",Block 2005,G5040,R,,,S,86663,0,"+40.0279075","-075.1584607"
"42","101","035701","1011","421010357011011",Block 1011,G5040,R,,,S,13522,0,"+40.1076307","-075.0323190"
"42","101","033500","2021","421010335002021",Block 2021,G5040,R,,,S,17048,0,"+40.0534642","-075.0625047"
"42","101","016001","2000","421010160012000",Block 2000,G5040,R,,,S,5359,0,"+39.9772993","-075.1209125"
"42","101","989300","2002","421019893002002",Block 2002,G5040,R,,,S,172462,0,"+40.0078229","-075.1160299"
"42","101","031000","3014","421010310003014",Block 3014,G5040,R,,,S,18117,0,"+40.0492498","-075.0719941"
"42","101","014300","1026","421010143001026",Block 1026,G5040,R,,,S,7147,0,"+39.9673602","-075.1316570"
"42","101","031600","7004","421010316007004",Block 7004,G5040,R,,,S,11649,0,"+40.0366068","-075.0595249"
"42","101","033800","2023","421010338002023",Block 2023,G5040,R,,,S,21549,0,"+40.0601101","-075.0792858"
"42","101","030900","1008","421010309001008",Block 1008,G5040,R,,,S,18921,0,"+40.0451359","-075.0816732"
"42","101","015800","4005","421010158004005",Block 4005,G5040,R,,,S,4330,0,"+39.9707542","-075.1339293"
"42","101","035500","1011","421010355001011",Block 1011,G5040,R,,,S,100242,0,"+40.0890313","-075.0234217"
"42","101","033600","2000","421010336002000",Block 2000,G5040,R,,,S,14186,0,"+40.0673574","-075.0611883"
"42","101","017602","3003","421010176023003",Block 3003,G5040,R,,,S,5455,0,"+39.9987229","-075.1327590"
"42","101","018002","2008","421010180022008",Block 2008,G5040,R,,,S,3419,0,"+39.9826263","-075.1041302"
"42","101","036600","1013","421010366001013",Block 1013,G5040,R,,,S,5699,0,"+39.9344433","-075.1447225"
"42","101","029000","2013","421010290002013",Block 2013,G5040,R,,,S,12334,0,"+40.0296096","-075.1166058"
"42","101","031700","4010","421010317004010",Block 4010,G5040,R,,,S,12798,0,"+40.0325514","-075.0667557"
"42","101","030900","3002","421010309003002",Block 3002,G5040,R,,,S,12003,0,"+40.0456137","-075.0833702"
"42","101","001600","2000","421010016002000",Block 2000,G5040,R,,,S,8301,0,"+39.9405969","-075.1446424"
"42","101","000101","4001","421010001014001",Block 4001,G5040,R,,,S,10775,0,"+39.9516624","-075.1447121"
"42","101","030501","3000","421010305013000",Block 3000,G5040,R,,,S,9279,0,"+40.0438413","-075.1006988"
"42","101","001700","2008","421010017002008",Block 2008,G5040,R,,,S,2848,0,"+39.9379304","-075.1502164"
"42","101","031501","3004","421010315013004",Block 3004,G5040,R,,,S,15274,0,"+40.0370710","-075.0518882"
"42","101","001600","1016","421010016001016",Block 1016,G5040,R,,,S,11305,0,"+39.9396870","-075.1504257"
"42","101","033900","1002","421010339001002",Block 1002,G5040,R,,,S,22605,0,"+40.0726225","-075.0922654"
"42","101","016300","2018","421010163002018",Block 2018,G5040,R,,,S,9671,0,"+39.9862847","-075.1376299"
"42","101","018400","1013","421010184001013",Block 1013,G5040,R,,,S,5246,0,"+40.0031423","-075.0736455"
"42","101","017500","2005","421010175002005",Block 2005,G5040,R,,,S,9407,0,"+39.9960391","-075.1403509"
"42","101","027402","3007","421010274023007",Block 3007,G5040,R,,,S,10619,0,"+40.0428158","-075.1250583"
"42","101","017500","3002","421010175003002",Block 3002,G5040,R,,,S,10227,0,"+39.9930920","-075.1416710"
"42","101","034701","3018","421010347013018",Block 3018,G5040,R,,,S,20368,0,"+40.0679928","-075.0365161"
"42","101","033400","4010","421010334004010",Block 4010,G5040,R,,,S,10030,0,"+40.0485888","-075.0536476"
"42","101","037600","1020","421010376001020",Block 1020,G5040,R,,,S,4310,0,"+39.9601685","-075.1534400"
"42","101","027000","1006","421010270001006",Block 1006,G5040,R,,,S,17142,0,"+40.0481222","-075.1284527"
"42","101","038301","1031","421010383011031",Block 1031,G5040,R,,,S,14516,0,"+40.0065388","-075.1365650"
"42","101","035800","2012","421010358002012",Block 2012,G5040,R,,,S,18407,0,"+40.1157288","-075.0224667"
"42","101","027000","2019","421010270002019",Block 2019,G5040,R,,,S,14650,0,"+40.0501338","-075.1318783"
"42","101","037600","3024","421010376003024",Block 3024,G5040,R,,,S,4515,0,"+39.9582189","-075.1560809"
"42","101","027600","2003","421010276002003",Block 2003,G5040,R,,,S,15504,0,"+40.0403929","-075.1427069"
"42","101","031800","2000","421010318002000",Block 2000,G5040,R,,,S,12894,0,"+40.0307279","-075.0762740"
"42","101","030000","2010","421010300002010",Block 2010,G5040,R,,,S,12397,0,"+40.0180651","-075.0778368"
"42","101","036700","2019","421010367002019",Block 2019,G5040,R,,,S,2744,0,"+39.9638872","-075.1440192"
"42","101","036700","3005","421010367003005",Block 3005,G5040,R,,,S,5675,0,"+39.9627315","-075.1386060"
"42","101","029400","3020","421010294003020",Block 3020,G5040,R,,,S,5113,0,"+40.0099002","-075.0851461"
"42","101","031200","3006","421010312003006",Block 3006,G5040,R,,,S,11583,0,"+40.0338439","-075.0819647"
"42","101","015700","3015","421010157003015",Block 3015,G5040,R,,,S,9652,0,"+39.9755734","-075.1392169"
"42","101","014201","2004","421010142012004",Block 2004,G5040,R,,,S,10644,0,"+39.9685415","-075.1429769"
"42","101","020101","1016","421010201011016",Block 1016,G5040,R,,,S,11651,0,"+40.0042868","-075.1552137"
"42","101","037900","2006","421010379002006",Block 2006,G5040,R,,,S,13061,0,"+39.9868079","-075.0995873"
"42","101","026700","3002","421010267003002",Block 3002,G5040,R,,,S,10582,0,"+40.0541267","-075.1539491"
"42","101","014400","2008","421010144002008",Block 2008,G5040,R,,,S,7727,0,"+39.9733766","-075.1428474"
"42","101","037900","1000","421010379001000",Block 1000,G5040,R,,,S,6497,0,"+39.9878402","-075.1030399"
"42","101","019700","1009","421010197001009",Block 1009,G5040,R,,,S,10733,0,"+40.0142995","-075.1357083"
"42","101","026302","2011","421010263022011",Block 2011,G5040,R,,,S,6214,0,"+40.0657128","-075.1579948"
"42","101","038700","2007","421010387002007",Block 2007,G5040,R,,,S,102845,0,"+40.0870497","-075.2259164"
"42","101","018801","4001","421010188014001",Block 4001,G5040,R,,,S,11031,0,"+39.9988059","-075.1072425"
"42","101","002100","1007","421010021001007",Block 1007,G5040,R,,,S,6938,0,"+39.9370556","-075.1795370"
"42","101","002801","1010","421010028011010",Block 1010,G5040,R,,,S,5884,0,"+39.9298085","-075.1579833"
"42","101","002702","2026","421010027022026",Block 2026,G5040,R,,,S,8315,0,"+39.9283907","-075.1496950"
"42","101","003002","3009","421010030023009",Block 3009,G5040,R,,,S,1386,0,"+39.9314022","-075.1744632"
"42","101","031101","1009","421010311011009",Block 1009,G5040,R,,,S,4206,0,"+40.0423728","-075.0749690"
"42","101","033200","2009","421010332002009",Block 2009,G5040,R,,,S,7782,0,"+40.0424100","-075.0493284"
"42","101","031501","2021","421010315012021",Block 2021,G5040,R,,,S,3854,0,"+40.0358861","-075.0430590"
"42","101","033000","6005","421010330006005",Block 6005,G5040,R,,,S,4399,0,"+40.0341724","-075.0375313"
"42","101","010500","1035","421010105001035",Block 1035,G5040,R,,,S,1521,0,"+39.9682835","-075.2129105"
"42","101","010400","3010","421010104003010",Block 3010,G5040,R,,,S,6523,0,"+39.9678980","-075.2210103"
"42","101","008601","1010","421010086011010",Block 1010,G5040,R,,,S,6568,0,"+39.9529543","-075.2187777"
"42","101","008302","3009","421010083023009",Block 3009,G5040,R,,,S,6905,0,"+39.9561926","-075.2407686"
"42","101","030501","1009","421010305011009",Block 1009,G5040,R,,,S,12187,0,"+40.0439989","-075.0972552"
"42","101","038200","1009","421010382001009",Block 1009,G5040,R,,,S,18379,0,"+39.9934879","-075.1055205"
"42","101","019700","1004","421010197001004",Block 1004,G5040,R,,,S,9559,0,"+40.0159730","-075.1360172"
"42","101","038700","2002","421010387002002",Block 2002,G5040,R,,,S,386460,785,"+40.0871920","-075.2214957"
"42","101","036600","3003","421010366003003",Block 3003,G5040,R,,,S,929,0,"+39.9541298","-075.1412378"
"42","101","003800","5008","421010038005008",Block 5008,G5040,R,,,S,2711,0,"+39.9187840","-075.1863448"
"42","101","036600","1016","421010366001016",Block 1016,G5040,R,,,S,22486,0,"+39.9338779","-075.1421606"
"42","101","989200","5006","421019892005006",Block 5006,G5040,R,,,S,1298,0,"+39.8944293","-075.1708786"
"42","101","989200","5003","421019892005003",Block 5003,G5040,R,,,S,17733,0,"+39.8966773","-075.1748638"
"42","101","036901","4005","421010369014005",Block 4005,G5040,R,,,S,33344,0,"+39.9467186","-075.1944359"
"42","101","034802","3006","421010348023006",Block 3006,G5040,R,,,S,27038,0,"+40.0577645","-075.0101583"
"42","101","033101","1018","421010331011018",Block 1018,G5040,R,,,S,19649,0,"+40.0398132","-075.0355188"
"42","101","033000","1003","421010330001003",Block 1003,G5040,R,,,S,7708,0,"+40.0381085","-075.0355342"
"42","101","033101","1000","421010331011000",Block 1000,G5040,R,,,S,10884,0,"+40.0436300","-075.0343048"
"42","101","033102","3001","421010331023001",Block 3001,G5040,R,,,S,11135,0,"+40.0432941","-075.0317210"
"42","101","033000","1001","421010330001001",Block 1001,G5040,R,,,S,5226,0,"+40.0386084","-075.0343962"
"42","101","032900","3003","421010329003003",Block 3003,G5040,R,,,S,12861,0,"+40.0392975","-075.0317370"
"42","101","035500","3016","421010355003016",Block 3016,G5040,R,,,S,30357,0,"+40.0876985","-075.0285465"
"42","101","035500","2029","421010355002029",Block 2029,G5040,R,,,S,16640,0,"+40.0827412","-075.0302166"
"42","101","035500","2030","421010355002030",Block 2030,G5040,R,,,S,15628,0,"+40.0823000","-075.0294230"
"42","101","034502","2004","421010345022004",Block 2004,G5040,R,,,S,15673,0,"+40.0808811","-075.0307990"
"42","101","034702","1002","421010347021002",Block 1002,G5040,R,,,S,56884,0,"+40.0643070","-075.0245685"
"42","101","034701","2002","421010347012002",Block 2002,G5040,R,,,S,15692,0,"+40.0654987","-075.0317554"
"42","101","034702","1001","421010347021001",Block 1001,G5040,R,,,S,11692,0,"+40.0660831","-075.0268582"
"42","101","009000","3003","421010090003003",Block 3003,G5040,R,,,S,15611,0,"+39.9581747","-075.1916309"
"42","101","013500","2012","421010135002012",Block 2012,G5040,R,,,S,10622,0,"+39.9693793","-075.1655340"
"42","101","001201","4014","421010012014014",Block 4014,G5040,R,,,S,5385,0,"+39.9457508","-075.1801795"
"42","101","001900","1000","421010019001000",Block 1000,G5040,R,,,S,11986,0,"+39.9409190","-075.1702548"
"42","101","005600","1007","421010056001007",Block 1007,G5040,R,,,S,6132,0,"+39.9011932","-075.2487616"
"42","101","037300","4005","421010373004005",Block 4005,G5040,R,,,S,1386,0,"+39.9120528","-075.1871648"
"42","101","002702","1013","421010027021013",Block 1013,G5040,R,,,S,7782,0,"+39.9259709","-075.1483949"
"42","101","004201","4011","421010042014011",Block 4011,G5040,R,,,S,5922,0,"+39.9224997","-075.1505858"
"42","101","004101","5006","421010041015006",Block 5006,G5040,R,,,S,5353,0,"+39.9221644","-075.1575405"
"42","101","004101","4002","421010041014002",Block 4002,G5040,R,,,S,7084,0,"+39.9213170","-075.1576866"
"42","101","004101","5000","421010041015000",Block 5000,G5040,R,,,S,6909,0,"+39.9223653","-075.1558882"
"42","101","004101","4001","421010041014001",Block 4001,G5040,R,,,S,2900,0,"+39.9212484","-075.1564923"
"42","101","004104","2013","421010041042013",Block 2013,G5040,R,,,S,7311,0,"+39.9160138","-075.1599641"
"42","101","004103","2015","421010041032015",Block 2015,G5040,R,,,S,6493,0,"+39.9183017","-075.1573029"
"42","101","004201","2005","421010042012005",Block 2005,G5040,R,,,S,6833,0,"+39.9213661","-075.1544655"
"42","101","004201","4014","421010042014014",Block 4014,G5040,R,,,S,8650,0,"+39.9223231","-075.1519990"
"42","101","004104","2001","421010041042001",Block 2001,G5040,R,,,S,5818,0,"+39.9169928","-075.1570541"
"42","101","004202","2005","421010042022005",Block 2005,G5040,R,,,S,12015,0,"+39.9170378","-075.1553945"
"42","101","004202","3005","421010042023005",Block 3005,G5040,R,,,S,6035,0,"+39.9180337","-075.1552033"
"42","101","037200","4004","421010372004004",Block 4004,G5040,R,,,S,7308,0,"+39.9131196","-075.1581949"
"42","101","035302","2004","421010353022004",Block 2004,G5040,R,,,S,44439,0,"+40.0765865","-074.9992774"
"42","101","036502","1002","421010365021002",Block 1002,G5040,R,,,S,108745,0,"+40.1239055","-074.9946065"
"42","101","026400","3003","421010264003003",Block 3003,G5040,R,,,S,124940,0,"+40.0653363","-075.1647099"
"42","101","034502","1000","421010345021000",Block 1000,G5040,R,,,S,67567,0,"+40.0841980","-075.0445664"
"42","101","016400","3013","421010164003013",Block 3013,G5040,R,,,S,9378,0,"+39.9902645","-075.1446554"
"42","101","016500","1031","421010165001031",Block 1031,G5040,R,,,S,9564,0,"+39.9854892","-075.1449683"
"42","101","016400","1004","421010164001004",Block 1004,G5040,R,,,S,10276,0,"+39.9915036","-075.1420154"
"42","101","016400","4010","421010164004010",Block 4010,G5040,R,,,S,12084,0,"+39.9870762","-075.1437485"
"42","101","017500","5000","421010175005000",Block 5000,G5040,R,,,S,9112,0,"+39.9992375","-075.1409668"
"42","101","034502","2002","421010345022002",Block 2002,G5040,R,,,S,12644,0,"+40.0813972","-075.0349502"
"42","101","034502","2007","421010345022007",Block 2007,G5040,R,,,S,30449,0,"+40.0782809","-075.0325709"
"42","101","034701","3014","421010347013014",Block 3014,G5040,R,,,S,22686,0,"+40.0685107","-075.0371393"
"42","101","034701","3015","421010347013015",Block 3015,G5040,R,,,S,21048,0,"+40.0694387","-075.0373908"
"42","101","034701","1003","421010347011003",Block 1003,G5040,R,,,S,15519,0,"+40.0672018","-075.0320541"
"42","101","033600","4018","421010336004018",Block 4018,G5040,R,,,S,16071,0,"+40.0592897","-075.0541822"
"42","101","033400","3004","421010334003004",Block 3004,G5040,R,,,S,8423,0,"+40.0578975","-075.0533904"
"42","101","033400","3002","421010334003002",Block 3002,G5040,R,,,S,15047,0,"+40.0595528","-075.0511378"
"42","101","033400","3006","421010334003006",Block 3006,G5040,R,,,S,21360,0,"+40.0557790","-075.0543364"
"42","101","033400","4005","421010334004005",Block 4005,G5040,R,,,S,13799,0,"+40.0508682","-075.0561125"
"42","101","033300","3013","421010333003013",Block 3013,G5040,R,,,S,6390,0,"+40.0533728","-075.0499479"
"42","101","033400","1005","421010334001005",Block 1005,G5040,R,,,S,17165,0,"+40.0591100","-075.0487289"
"42","101","033400","1001","421010334001001",Block 1001,G5040,R,,,S,13235,0,"+40.0592412","-075.0464900"
"42","101","033300","3023","421010333003023",Block 3023,G5040,R,,,S,9790,0,"+40.0510713","-075.0491841"
"42","101","033300","2015","421010333002015",Block 2015,G5040,R,,,S,22201,0,"+40.0525708","-075.0455343"
"42","101","028200","3008","421010282003008",Block 3008,G5040,R,,,S,7611,0,"+40.0390033","-075.1420756"
"42","101","027000","2014","421010270002014",Block 2014,G5040,R,,,S,17214,0,"+40.0474187","-075.1369696"
"42","101","027402","3000","421010274023000",Block 3000,G5040,R,,,S,10997,0,"+40.0448529","-075.1246457"
"42","101","019501","1012","421010195011012",Block 1012,G5040,R,,,S,4788,0,"+40.0010767","-075.1346442"
"42","101","017500","1017","421010175001017",Block 1017,G5040,R,,,S,23984,0,"+39.9967795","-075.1460775"
"42","101","017500","3008","421010175003008",Block 3008,G5040,R,,,S,5553,0,"+39.9942939","-075.1470711"
"42","101","017500","4005","421010175004005",Block 4005,G5040,R,,,S,7662,0,"+39.9951500","-075.1453241"
"42","101","017500","1019","421010175001019",Block 1019,G5040,R,,,S,9477,0,"+39.9965045","-075.1439530"
"42","101","017500","5001","421010175005001",Block 5001,G5040,R,,,S,7390,0,"+39.9993020","-075.1415024"
"42","101","017500","3004","421010175003004",Block 3004,G5040,R,,,S,19912,0,"+39.9934287","-075.1442938"
"42","101","037600","1027","421010376001027",Block 1027,G5040,R,,,S,6303,0,"+39.9578851","-075.1498075"
"42","101","036700","1013","421010367001013",Block 1013,G5040,R,,,S,9385,0,"+39.9582128","-075.1479139"
"42","101","000200","2009","421010002002009",Block 2009,G5040,R,,,S,7824,0,"+39.9533002","-075.1522843"
"42","101","000600","2009","421010006002009",Block 2009,G5040,R,,,S,5186,0,"+39.9488525","-075.1532646"
"42","101","000101","3000","421010001013000",Block 3000,G5040,R,,,S,32919,0,"+39.9514596","-075.1478631"
"42","101","000101","2004","421010001012004",Block 2004,G5040,R,,,S,7156,0,"+39.9497414","-075.1482371"
"42","101","001102","1001","421010011021001",Block 1001,G5040,R,,,S,8777,0,"+39.9459395","-075.1587557"
"42","101","001102","1000","421010011021000",Block 1000,G5040,R,,,S,8063,0,"+39.9457612","-075.1571756"
"42","101","001500","2004","421010015002004",Block 2004,G5040,R,,,S,3997,0,"+39.9423959","-075.1589656"
"42","101","001102","1005","421010011021005",Block 1005,G5040,R,,,S,6175,0,"+39.9452963","-075.1572821"
"42","101","001500","2031","421010015002031",Block 2031,G5040,R,,,S,14989,0,"+39.9413483","-075.1581410"
"42","101","001102","2001","421010011022001",Block 2001,G5040,R,,,S,21739,0,"+39.9451204","-075.1557009"
"42","101","000902","1010","421010009021010",Block 1010,G5040,R,,,S,7046,0,"+39.9458651","-075.1539232"
"42","101","027000","1003","421010270001003",Block 1003,G5040,R,,,S,20992,0,"+40.0499397","-075.1304263"
"42","101","027000","1000","421010270001000",Block 1000,G5040,R,,,S,16319,0,"+40.0510525","-075.1278701"
